"","Estimate","Std. Error","t value","Pr(>|t|)","Name","Est"
"1",0.272931114063417,0.0254512046307561,10.7237012166253,2.01347464509659e-11,"Arts and Humanities","(Intercept)"
"2",0.363469432222003,0.0763536138922681,4.7603435344245,5.34010238599279e-05,"Arts and Humanities","treated"
"3",0.0379878732412367,0.0461342262078852,0.823420622035791,0.41722735038137,"Arts and Humanities","time"
"4",-0.242417416541034,0.0937607613860775,-2.58548899302167,0.0152226804899793,"Arts and Humanities","did"
"5",0.974236645148614,0.0288967185351403,33.7144386814675,6.36067359263466e-30,"Biochemistry, Genetics and Molecular Biology","(Intercept)"
"6",-0.218775017282507,0.0441404666743714,-4.95633675322085,1.52150604536563e-05,"Biochemistry, Genetics and Molecular Biology","treated"
"7",0.0271487848489997,0.0523797505425247,0.518306875611384,0.607249205174071,"Biochemistry, Genetics and Molecular Biology","time"
"8",0.143789969727927,0.075931657744496,1.89367615562628,0.0659000093769053,"Biochemistry, Genetics and Molecular Biology","did"
"9",0.42049674764081,0.0369616439394812,11.3765704882961,5.82433782905056e-13,"Business, Management and Accounting","(Intercept)"
"10",0.197685959158572,0.0669986693069419,2.95059530589945,0.00579599851940227,"Business, Management and Accounting","treated"
"11",0.195346868156006,0.0669986693069419,2.91568280649069,0.00633465442183798,"Business, Management and Accounting","time"
"12",-0.231806528321599,0.103605689135708,-2.23739188702242,0.0321310203135324,"Business, Management and Accounting","did"
"13",0.508373556139757,0.0219125390293137,23.2001209654287,1.43108423524121e-25,"Computer Science","(Intercept)"
"14",-0.122597165452085,0.0309890098812853,-3.95614980671336,0.000287543680656048,"Computer Science","treated"
"15",0.0686303292338647,0.039719850083082,1.72785972480537,0.0913607372962338,"Computer Science","time"
"16",0.0921341450036302,0.0561723506829206,1.64020454696129,0.108432113786625,"Computer Science","did"
"17",0.561830144325026,0.0356311937044119,15.7679293314122,9.65952542189409e-18,"Decision Sciences","(Intercept)"
"18",-0.0912509319450191,0.0574535735049043,-1.58825511414411,0.12097399041994,"Decision Sciences","treated"
"19",0.0992259069569449,0.0645870234538868,1.53631335910362,0.133204969973976,"Decision Sciences","time"
"20",0.0214968382677088,0.0954186374674604,0.225289721570795,0.823027930184701,"Decision Sciences","did"
"21",0.533491887075475,0.0316727437893082,16.8438797290296,7.74329961657028e-17,"Economics, Econometrics and Finance","(Intercept)"
"22",0.0683464097726755,0.0708224081468273,0.965039336575246,0.342240471749505,"Economics, Econometrics and Finance","treated"
"23",0.0915130475404418,0.0574117236413469,1.59397840260166,0.121423695605159,"Economics, Econometrics and Finance","time"
"24",-0.102787976559393,0.0979882652176792,-1.04898251164108,0.302563780356414,"Economics, Econometrics and Finance","did"
"25",0.593588313638926,0.0191113898491007,31.0594006153277,1.53091659020197e-26,"Engineering","(Intercept)"
"26",0.00313789527657164,0.0331018982218985,0.0947950252138644,0.925034123002051,"Engineering","treated"
"27",0.0707036022839711,0.0346423360008677,2.04095942843462,0.0490791484032743,"Engineering","time"
"28",-0.0163343084286292,0.0525873379166348,-0.310612955052479,0.757991116158605,"Engineering","did"
"29",0.683685159463862,0.0265058272020364,25.7937680741892,1.63915104017462e-22,"Health Professions","(Intercept)"
"30",0.0665342614888337,0.0543207812700598,1.22483992190859,0.229861520928361,"Health Professions","treated"
"31",0.173057303193238,0.0480458919609707,3.60191675354509,0.00108915140056856,"Health Professions","time"
"32",-0.0195697336938189,0.0785012419972563,-0.249292026417912,0.804779314359553,"Health Professions","did"
"33",0.912030703198834,0.0285230171991646,31.9752534183357,4.98321739918448e-28,"Medicine","(Intercept)"
"34",-0.119096087928702,0.0459919832837634,-2.58949667801664,0.0137846034669451,"Medicine","treated"
"35",0.0610637612111534,0.0517023593455964,1.18106333993353,0.245321736482257,"Medicine","time"
"36",-0.039441517159125,0.0763832797796,-0.51636323123243,0.608758250117924,"Medicine","did"
"37",0.947071686696731,0.0284733975992223,33.2616324903424,4.71382307703576e-24,"Neuroscience","(Intercept)"
"38",-0.164651034488299,0.0854201927976669,-1.92754229527794,0.0641124941105399,"Neuroscience","treated"
"39",0.0278067139402161,0.0516124161825402,0.538760166582217,0.59431033075236,"Neuroscience","time"
"40",0.00979840896002646,0.104894344958645,0.0934121754980165,0.926241335795128,"Neuroscience","did"
"41",0.697767096856636,0.0324681898994308,21.490791418245,7.30025044088995e-23,"Psychology","(Intercept)"
"42",-0.0942888492031332,0.0495959792974474,-1.90113897414232,0.0648874581226381,"Psychology","treated"
"43",0.0893267466152082,0.0588535921624239,1.51777900605769,0.137346546056348,"Psychology","time"
"44",0.0282688724073249,0.0853163822054339,0.33134166823033,0.742206830993231,"Psychology","did"
"45",0.378591081798444,0.0288699218697013,13.1136857074688,7.06550159145427e-16,"Social Sciences","(Intercept)"
"46",0.0963544215230783,0.0431194220688018,2.23459445651508,0.0312457722870198,"Social Sciences","treated"
"47",0.0890555676021478,0.0523311774614892,1.70176884836356,0.096759022329291,"Social Sciences","time"
"48",0.0637000326976438,0.0752957107080737,0.845998159770521,0.40271479680973,"Social Sciences","did"
